Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked
0,0.8273772438659699,"Lovell, Mr. John Hall (""Henry"")",male,youth,-0.47454519624983954,-0.4736736092984604,7.25,S
0,-0.3693648410115938,"Fahlstrom, Mr. Arne Jonas",male,juvenile,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Lefebre, Miss. Mathilde",female,missing,2.2474704895351842,0.7676298785983874,25.4667,S
1,-1.5661069258891576,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,youth,0.4327933656785018,-0.4736736092984604,83.475,S
0,0.8273772438659699,"Larsson, Mr. Bengt Edvin",male,youth,-0.47454519624983954,-0.4736736092984604,7.775,S
0,-0.3693648410115938,"Sjostedt, Mr. Ernst Adolf",male,middle,-0.47454519624983954,-0.4736736092984604,13.5,S
1,0.8273772438659699,"Asplund, Miss. Lillian Gertrud",female,juvenile,3.1548090514635256,2.0089333664952354,31.3875,S
0,-0.3693648410115938,"Leyson, Mr. Robert William Norman",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"Harknett, Miss. Alice Phoebe",female,missing,-0.47454519624983954,-0.4736736092984604,7.55,S
0,-0.3693648410115938,"Hold, Mr. Stephen",male,middle,0.4327933656785018,-0.4736736092984604,26.0,S
1,-0.3693648410115938,"Collyer, Miss. Marjorie ""Lottie""",female,juvenile,-0.47454519624983954,2.0089333664952354,26.25,S
0,-0.3693648410115938,"Pengelly, Mr. Frederick William",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,-0.3693648410115938,"Hunt, Mr. George Henry",male,youth,-0.47454519624983954,-0.4736736092984604,12.275,S
0,0.8273772438659699,"Zabour, Miss. Thamine",female,missing,0.4327933656785018,-0.4736736092984604,14.4542,C
1,0.8273772438659699,"Murphy, Miss. Katherine ""Kate""",female,missing,0.4327933656785018,-0.4736736092984604,15.5,Q
0,-0.3693648410115938,"Coleridge, Mr. Reginald Charles",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"Maenpaa, Mr. Matti Alexanteri",male,youth,-0.47454519624983954,-0.4736736092984604,7.125,S
0,0.8273772438659699,"Attalah, Mr. Sleiman",male,youth,-0.47454519624983954,-0.4736736092984604,7.225,C
0,-1.5661069258891576,"Minahan, Dr. William Edward",male,middle,1.340131927606843,-0.4736736092984604,90.0,Q
0,0.8273772438659699,"Lindahl, Miss. Agda Thorilda Viktoria",female,youth,-0.47454519624983954,-0.4736736092984604,7.775,S
1,-0.3693648410115938,"Hamalainen, Mrs. William (Anna)",female,youth,-0.47454519624983954,2.0089333664952354,14.5,S
1,-1.5661069258891576,"Beckwith, Mr. Richard Leonard",male,youth,0.4327933656785018,0.7676298785983874,52.5542,S
0,-0.3693648410115938,"Carter, Rev. Ernest Courtenay",male,middle,0.4327933656785018,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Reed, Mr. James George",male,missing,-0.47454519624983954,-0.4736736092984604,7.25,S
0,0.8273772438659699,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,youth,0.4327933656785018,0.7676298785983874,10.4625,S
0,-1.5661069258891576,"Stead, Mr. William Thomas",male,old,-0.47454519624983954,-0.4736736092984604,26.55,S
0,0.8273772438659699,"Lobb, Mr. William Arthur",male,youth,0.4327933656785018,-0.4736736092984604,16.1,S
0,0.8273772438659699,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,middle,-0.47454519624983954,2.0089333664952354,20.2125,S
1,0.8273772438659699,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,youth,-0.47454519624983954,2.0089333664952354,15.2458,C
1,-1.5661069258891576,"Thorne, Mrs. Gertrude Maybelle",female,missing,-0.47454519624983954,-0.4736736092984604,79.2,C
1,-1.5661069258891576,"Cherry, Miss. Gladys",female,youth,-0.47454519624983954,-0.4736736092984604,86.5,S
1,-1.5661069258891576,"Ward, Miss. Anna",female,youth,-0.47454519624983954,-0.4736736092984604,512.3292,C
1,-0.3693648410115938,"Parrish, Mrs. (Lutie Davis)",female,middle,-0.47454519624983954,0.7676298785983874,26.0,S
0,0.8273772438659699,"Smith, Mr. Thomas",male,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,0.8273772438659699,"Asplund, Master. Edvin Rojj Felix",male,juvenile,3.1548090514635256,2.0089333664952354,31.3875,S
0,-1.5661069258891576,"Taussig, Mr. Emil",male,middle,0.4327933656785018,0.7676298785983874,79.65,S
0,-1.5661069258891576,"Harrison, Mr. William",male,youth,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Henry, Miss. Delia",female,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,-0.3693648410115938,"Reeves, Mr. David",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
0,0.8273772438659699,"Panula, Mr. Ernesti Arvid",male,juvenile,3.1548090514635256,0.7676298785983874,39.6875,S
1,0.8273772438659699,"Persson, Mr. Ernst Ulrik",male,youth,0.4327933656785018,-0.4736736092984604,7.775,S
1,-1.5661069258891576,"Graham, Mrs. William Thompson (Edith Junkins)",female,middle,-0.47454519624983954,0.7676298785983874,153.4625,S
1,-1.5661069258891576,"Bissette, Miss. Amelia",female,youth,-0.47454519624983954,-0.4736736092984604,135.6333,S
0,-1.5661069258891576,"Cairns, Mr. Alexander",male,missing,-0.47454519624983954,-0.4736736092984604,31.0,S
1,0.8273772438659699,"Tornquist, Mr. William Henry",male,youth,-0.47454519624983954,-0.4736736092984604,0.0,S
1,-0.3693648410115938,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,middle,-0.47454519624983954,0.7676298785983874,19.5,S
0,-1.5661069258891576,"Natsch, Mr. Charles H",male,youth,-0.47454519624983954,0.7676298785983874,29.7,C
1,0.8273772438659699,"Healy, Miss. Hanora ""Nora""",female,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,-1.5661069258891576,"Andrews, Miss. Kornelia Theodosia",female,old,0.4327933656785018,-0.4736736092984604,77.9583,S
0,0.8273772438659699,"Lindblom, Miss. Augusta Charlotta",female,middle,-0.47454519624983954,-0.4736736092984604,7.75,S
0,-0.3693648410115938,"Parkes, Mr. Francis ""Frank""",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
0,0.8273772438659699,"Rice, Master. Eric",male,juvenile,3.1548090514635256,0.7676298785983874,29.125,Q
1,0.8273772438659699,"Abbott, Mrs. Stanton (Rosa Hunt)",female,youth,0.4327933656785018,0.7676298785983874,20.25,S
0,0.8273772438659699,"Duane, Mr. Frank",male,old,-0.47454519624983954,-0.4736736092984604,7.75,Q
0,0.8273772438659699,"Olsson, Mr. Nils Johan Goransson",male,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
0,0.8273772438659699,"de Pelsmaeker, Mr. Alfons",male,juvenile,-0.47454519624983954,-0.4736736092984604,9.5,S
1,0.8273772438659699,"Dorking, Mr. Edward Arthur",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,-1.5661069258891576,"Smith, Mr. Richard William",male,missing,-0.47454519624983954,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Stankovic, Mr. Ivan",male,youth,-0.47454519624983954,-0.4736736092984604,8.6625,C
1,0.8273772438659699,"de Mulder, Mr. Theodore",male,youth,-0.47454519624983954,-0.4736736092984604,9.5,S
0,0.8273772438659699,"Naidenoff, Mr. Penko",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-0.3693648410115938,"Hosono, Mr. Masabumi",male,middle,-0.47454519624983954,-0.4736736092984604,13.0,S
1,0.8273772438659699,"Connolly, Miss. Kate",female,youth,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,-1.5661069258891576,"Barber, Miss. Ellen ""Nellie""",female,youth,-0.47454519624983954,-0.4736736092984604,78.85,S
1,-1.5661069258891576,"Bishop, Mrs. Dickinson H (Helen Walton)",female,youth,0.4327933656785018,-0.4736736092984604,91.0792,C
0,-0.3693648410115938,"Levy, Mr. Rene Jacques",male,youth,-0.47454519624983954,-0.4736736092984604,12.875,C
0,0.8273772438659699,"Haas, Miss. Aloisia",female,youth,-0.47454519624983954,-0.4736736092984604,8.85,S
0,0.8273772438659699,"Mineff, Mr. Ivan",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-1.5661069258891576,"Lewy, Mr. Ervin G",male,missing,-0.47454519624983954,-0.4736736092984604,27.7208,C
0,0.8273772438659699,"Hanna, Mr. Mansour",male,youth,-0.47454519624983954,-0.4736736092984604,7.2292,C
0,-1.5661069258891576,"Allison, Miss. Helen Loraine",female,juvenile,0.4327933656785018,2.0089333664952354,151.55,S
1,-1.5661069258891576,"Saalfeld, Mr. Adolphe",male,missing,-0.47454519624983954,-0.4736736092984604,30.5,S
1,-1.5661069258891576,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,middle,-0.47454519624983954,0.7676298785983874,247.5208,C
1,0.8273772438659699,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,0.8273772438659699,"McCoy, Mr. Bernard",male,missing,1.340131927606843,-0.4736736092984604,23.25,Q
0,0.8273772438659699,"Johnson, Mr. William Cahoone Jr",male,youth,-0.47454519624983954,-0.4736736092984604,0.0,S
1,-0.3693648410115938,"Keane, Miss. Nora A",female,missing,-0.47454519624983954,-0.4736736092984604,12.35,Q
0,0.8273772438659699,"Williams, Mr. Howard Hugh ""Harry""",male,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-1.5661069258891576,"Allison, Master. Hudson Trevor",male,juvenile,0.4327933656785018,2.0089333664952354,151.55,S
1,-1.5661069258891576,"Fleming, Miss. Margaret",female,missing,-0.47454519624983954,-0.4736736092984604,110.8833,C
1,-1.5661069258891576,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,juvenile,0.4327933656785018,-0.4736736092984604,108.9,C
0,-0.3693648410115938,"Abelson, Mr. Samuel",male,youth,0.4327933656785018,-0.4736736092984604,24.0,C
1,-1.5661069258891576,"Francatelli, Miss. Laura Mabel",female,youth,-0.47454519624983954,-0.4736736092984604,56.9292,C
1,-1.5661069258891576,"Hays, Miss. Margaret Bechstein",female,youth,-0.47454519624983954,-0.4736736092984604,83.1583,C
1,-1.5661069258891576,"Ryerson, Miss. Emily Borie",female,juvenile,1.340131927606843,2.0089333664952354,262.375,C
0,-0.3693648410115938,"Lahtinen, Mrs. William (Anna Sylfven)",female,youth,0.4327933656785018,0.7676298785983874,26.0,S
0,0.8273772438659699,"Hendekovic, Mr. Ignjac",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-0.3693648410115938,"Hart, Mr. Benjamin",male,middle,0.4327933656785018,0.7676298785983874,26.25,S
1,0.8273772438659699,"Nilsson, Miss. Helmina Josefina",female,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
1,-0.3693648410115938,"Kantor, Mrs. Sinai (Miriam Sternin)",female,youth,0.4327933656785018,-0.4736736092984604,26.0,S
0,-0.3693648410115938,"Moraweck, Dr. Ernest",male,middle,-0.47454519624983954,-0.4736736092984604,14.0,S
1,-1.5661069258891576,"Wick, Miss. Mary Natalie",female,youth,-0.47454519624983954,2.0089333664952354,164.8667,S
1,-1.5661069258891576,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,youth,0.4327933656785018,0.7676298785983874,134.5,C
0,0.8273772438659699,"Dennis, Mr. Samuel",male,youth,-0.47454519624983954,-0.4736736092984604,7.25,S
0,0.8273772438659699,"Danoff, Mr. Yoto",male,youth,-0.47454519624983954,-0.4736736092984604,7.8958,S
1,-0.3693648410115938,"Slayter, Miss. Hilda Mary",female,youth,-0.47454519624983954,-0.4736736092984604,12.35,Q
1,-0.3693648410115938,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,youth,0.4327933656785018,0.7676298785983874,29.0,S
0,0.8273772438659699,"Sage, Mr. George John Jr",male,missing,6.784163299176891,2.0089333664952354,69.55,S
1,-1.5661069258891576,"Young, Miss. Marie Grice",female,youth,-0.47454519624983954,-0.4736736092984604,135.6333,C
0,0.8273772438659699,"Nysveen, Mr. Johan Hansen",male,old,-0.47454519624983954,-0.4736736092984604,6.2375,S
1,-0.3693648410115938,"Ball, Mrs. (Ada E Hall)",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,0.8273772438659699,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,youth,0.4327933656785018,0.7676298785983874,20.525,S
1,-1.5661069258891576,"Hippach, Miss. Jean Gertrude",female,juvenile,-0.47454519624983954,0.7676298785983874,57.9792,C
1,0.8273772438659699,"McCoy, Miss. Agnes",female,missing,1.340131927606843,-0.4736736092984604,23.25,Q
0,-1.5661069258891576,"Partner, Mr. Austen",male,middle,-0.47454519624983954,-0.4736736092984604,28.5,S
0,-1.5661069258891576,"Graham, Mr. George Edward",male,youth,-0.47454519624983954,0.7676298785983874,153.4625,S
0,0.8273772438659699,"Vander Planke, Mr. Leo Edmondus",male,juvenile,1.340131927606843,-0.4736736092984604,18.0,S
1,-1.5661069258891576,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,missing,0.4327933656785018,-0.4736736092984604,133.65,S
0,0.8273772438659699,"Denkoff, Mr. Mitto",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-1.5661069258891576,"Pears, Mr. Thomas Clinton",male,youth,0.4327933656785018,-0.4736736092984604,66.6,S
1,-1.5661069258891576,"Burns, Miss. Elizabeth Margaret",female,middle,-0.47454519624983954,-0.4736736092984604,134.5,C
1,0.8273772438659699,"Dahl, Mr. Karl Edwart",male,middle,-0.47454519624983954,-0.4736736092984604,8.05,S
0,-1.5661069258891576,"Blackwell, Mr. Stephen Weart",male,middle,-0.47454519624983954,-0.4736736092984604,35.5,S
1,-0.3693648410115938,"Navratil, Master. Edmond Roger",male,juvenile,0.4327933656785018,0.7676298785983874,26.0,S
1,-1.5661069258891576,"Fortune, Miss. Alice Elizabeth",female,youth,2.2474704895351842,2.0089333664952354,263.0,S
0,-0.3693648410115938,"Collander, Mr. Erik Gustaf",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,-0.3693648410115938,"Sedgwick, Mr. Charles Frederick Waddington",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,-0.3693648410115938,"Fox, Mr. Stanley Hubert",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,-0.3693648410115938,"Brown, Miss. Amelia ""Mildred""",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,-0.3693648410115938,"Smith, Miss. Marion Elsie",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,0.8273772438659699,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,missing,0.4327933656785018,-0.4736736092984604,16.1,S
1,0.8273772438659699,"Coutts, Master. William Loch ""William""",male,juvenile,0.4327933656785018,0.7676298785983874,15.9,S
0,0.8273772438659699,"Dimic, Mr. Jovan",male,middle,-0.47454519624983954,-0.4736736092984604,8.6625,S
0,0.8273772438659699,"Odahl, Mr. Nils Martin",male,youth,-0.47454519624983954,-0.4736736092984604,9.225,S
0,-1.5661069258891576,"Williams-Lambert, Mr. Fletcher Fellows",male,missing,-0.47454519624983954,-0.4736736092984604,35.0,S
0,0.8273772438659699,"Elias, Mr. Tannous",male,juvenile,0.4327933656785018,0.7676298785983874,7.2292,C
0,0.8273772438659699,"Arnold-Franchi, Mr. Josef",male,youth,0.4327933656785018,-0.4736736092984604,17.8,S
0,0.8273772438659699,"Yousif, Mr. Wazli",male,missing,-0.47454519624983954,-0.4736736092984604,7.225,C
0,0.8273772438659699,"Vanden Steen, Mr. Leo Peter",male,youth,-0.47454519624983954,-0.4736736092984604,9.5,S
1,-1.5661069258891576,"Bowerman, Miss. Elsie Edith",female,youth,-0.47454519624983954,0.7676298785983874,55.0,S
0,-0.3693648410115938,"Funk, Miss. Annie Clemmer",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,0.8273772438659699,"McGovern, Miss. Mary",female,missing,-0.47454519624983954,-0.4736736092984604,7.8792,Q
1,0.8273772438659699,"Mockler, Miss. Helen Mary ""Ellie""",female,missing,-0.47454519624983954,-0.4736736092984604,7.8792,Q
0,0.8273772438659699,"Skoog, Mr. Wilhelm",male,youth,0.4327933656785018,4.491540342288931,27.9,S
0,-0.3693648410115938,"del Carlo, Mr. Sebastiano",male,youth,0.4327933656785018,-0.4736736092984604,27.7208,C
0,0.8273772438659699,"Barbara, Mrs. (Catherine David)",female,middle,-0.47454519624983954,0.7676298785983874,14.4542,C
0,0.8273772438659699,"Asim, Mr. Adola",male,youth,-0.47454519624983954,-0.4736736092984604,7.05,S
0,0.8273772438659699,"O'Brien, Mr. Thomas",male,missing,0.4327933656785018,-0.4736736092984604,15.5,Q
0,0.8273772438659699,"Adahl, Mr. Mauritz Nils Martin",male,youth,-0.47454519624983954,-0.4736736092984604,7.25,S
1,-1.5661069258891576,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,middle,0.4327933656785018,-0.4736736092984604,75.25,C
1,0.8273772438659699,"Moussa, Mrs. (Mantoura Boulos)",female,missing,-0.47454519624983954,-0.4736736092984604,7.2292,C
1,0.8273772438659699,"Jermyn, Miss. Annie",female,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,-1.5661069258891576,"Aubart, Mme. Leontine Pauline",female,youth,-0.47454519624983954,-0.4736736092984604,69.3,C
1,-1.5661069258891576,"Harder, Mr. George Achilles",male,youth,0.4327933656785018,-0.4736736092984604,55.4417,C
0,0.8273772438659699,"Wiklund, Mr. Jakob Alfred",male,juvenile,0.4327933656785018,-0.4736736092984604,6.4958,S
0,0.8273772438659699,"Beavan, Mr. William Thomas",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,-1.5661069258891576,"Ringhini, Mr. Sante",male,youth,-0.47454519624983954,-0.4736736092984604,135.6333,C
0,0.8273772438659699,"Palsson, Miss. Stina Viola",female,juvenile,2.2474704895351842,0.7676298785983874,21.075,S
1,-1.5661069258891576,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,missing,0.4327933656785018,-0.4736736092984604,82.1708,C
1,0.8273772438659699,"Landergren, Miss. Aurora Adelia",female,youth,-0.47454519624983954,-0.4736736092984604,7.25,S
0,-1.5661069258891576,"Widener, Mr. Harry Elkins",male,youth,-0.47454519624983954,2.0089333664952354,211.5,C
0,0.8273772438659699,"Betros, Mr. Tannous",male,youth,-0.47454519624983954,-0.4736736092984604,4.0125,C
0,0.8273772438659699,"Gustafsson, Mr. Karl Gideon",male,youth,-0.47454519624983954,-0.4736736092984604,7.775,S
1,-1.5661069258891576,"Bidois, Miss. Rosalie",female,middle,-0.47454519624983954,-0.4736736092984604,227.525,C
1,0.8273772438659699,"Nakid, Miss. Maria (""Mary"")",female,juvenile,-0.47454519624983954,2.0089333664952354,15.7417,C
0,0.8273772438659699,"Tikkanen, Mr. Juho",male,youth,-0.47454519624983954,-0.4736736092984604,7.925,S
1,-1.5661069258891576,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,youth,0.4327933656785018,-0.4736736092984604,52.0,S
0,0.8273772438659699,"Plotcharsky, Mr. Vasil",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,-0.3693648410115938,"Davies, Mr. Charles Henry",male,juvenile,-0.47454519624983954,-0.4736736092984604,73.5,S
0,0.8273772438659699,"Goodwin, Master. Sidney Leonard",male,juvenile,4.0621476133918675,2.0089333664952354,46.9,S
1,-0.3693648410115938,"Buss, Miss. Kate",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Sadlier, Mr. Matthew",male,missing,-0.47454519624983954,-0.4736736092984604,7.7292,Q
1,-0.3693648410115938,"Lehmann, Miss. Bertha",female,juvenile,-0.47454519624983954,-0.4736736092984604,12.0,C
1,-1.5661069258891576,"Carter, Mr. William Ernest",male,youth,0.4327933656785018,2.0089333664952354,120.0,S
1,0.8273772438659699,"Jansson, Mr. Carl Olof",male,youth,-0.47454519624983954,-0.4736736092984604,7.7958,S
0,0.8273772438659699,"Gustafsson, Mr. Johan Birger",male,youth,1.340131927606843,-0.4736736092984604,7.925,S
1,-1.5661069258891576,"Newell, Miss. Marjorie",female,youth,0.4327933656785018,-0.4736736092984604,113.275,C
1,0.8273772438659699,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,youth,-0.47454519624983954,2.0089333664952354,16.7,S
0,0.8273772438659699,"Johansson, Mr. Erik",male,youth,-0.47454519624983954,-0.4736736092984604,7.7958,S
0,0.8273772438659699,"Olsson, Miss. Elina",female,youth,-0.47454519624983954,-0.4736736092984604,7.8542,S
0,-0.3693648410115938,"McKane, Mr. Peter David",male,middle,-0.47454519624983954,-0.4736736092984604,26.0,S
0,-0.3693648410115938,"Pain, Dr. Alfred",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
1,-0.3693648410115938,"Trout, Mrs. William H (Jessie L)",female,youth,-0.47454519624983954,-0.4736736092984604,12.65,S
1,0.8273772438659699,"Niskanen, Mr. Juha",male,youth,-0.47454519624983954,-0.4736736092984604,7.925,S
0,0.8273772438659699,"Adams, Mr. John",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
0,0.8273772438659699,"Jussila, Miss. Mari Aina",female,youth,0.4327933656785018,-0.4736736092984604,9.825,S
0,0.8273772438659699,"Hakkarainen, Mr. Pekka Pietari",male,youth,0.4327933656785018,-0.4736736092984604,15.85,S
0,0.8273772438659699,"Oreskovic, Miss. Marija",female,youth,-0.47454519624983954,-0.4736736092984604,8.6625,S
0,-0.3693648410115938,"Gale, Mr. Shadrach",male,youth,0.4327933656785018,-0.4736736092984604,21.0,S
0,0.8273772438659699,"Widegren, Mr. Carl/Charles Peter",male,middle,-0.47454519624983954,-0.4736736092984604,7.75,S
1,-0.3693648410115938,"Richards, Master. William Rowe",male,juvenile,0.4327933656785018,0.7676298785983874,18.75,S
0,0.8273772438659699,"Birkeland, Mr. Hans Martin Monsen",male,youth,-0.47454519624983954,-0.4736736092984604,7.775,S
0,0.8273772438659699,"Lefebre, Miss. Ida",female,missing,2.2474704895351842,0.7676298785983874,25.4667,S
0,0.8273772438659699,"Sdycoff, Mr. Todor",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,S
0,0.8273772438659699,"Hart, Mr. Henry",male,missing,-0.47454519624983954,-0.4736736092984604,6.8583,Q
1,-1.5661069258891576,"Minahan, Miss. Daisy E",female,youth,0.4327933656785018,-0.4736736092984604,90.0,Q
0,-0.3693648410115938,"Cunningham, Mr. Alfred Fleming",male,missing,-0.47454519624983954,-0.4736736092984604,0.0,S
1,0.8273772438659699,"Sundman, Mr. Johan Julian",male,middle,-0.47454519624983954,-0.4736736092984604,7.925,S
0,0.8273772438659699,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,missing,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-0.3693648410115938,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,youth,0.4327933656785018,0.7676298785983874,32.5,S
1,-0.3693648410115938,"Silven, Miss. Lyyli Karoliina",female,juvenile,-0.47454519624983954,2.0089333664952354,13.0,S
0,-0.3693648410115938,"Matthews, Mr. William John",male,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
0,0.8273772438659699,"Van Impe, Miss. Catharina",female,juvenile,-0.47454519624983954,2.0089333664952354,24.15,S
0,0.8273772438659699,"Gheorgheff, Mr. Stanio",male,missing,-0.47454519624983954,-0.4736736092984604,7.8958,C
0,0.8273772438659699,"Charters, Mr. David",male,youth,-0.47454519624983954,-0.4736736092984604,7.7333,Q
0,0.8273772438659699,"Zimmerman, Mr. Leo",male,youth,-0.47454519624983954,-0.4736736092984604,7.875,S
0,0.8273772438659699,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,youth,0.4327933656785018,0.7676298785983874,14.4,S
0,0.8273772438659699,"Rosblom, Mr. Viktor Richard",male,juvenile,0.4327933656785018,0.7676298785983874,20.2125,S
0,0.8273772438659699,"Wiseman, Mr. Phillippe",male,missing,-0.47454519624983954,-0.4736736092984604,7.25,S
1,-0.3693648410115938,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,youth,0.4327933656785018,-0.4736736092984604,26.0,S
1,-0.3693648410115938,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,youth,-0.47454519624983954,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Flynn, Mr. James",male,missing,-0.47454519624983954,-0.4736736092984604,7.75,Q
1,0.8273772438659699,"Pickard, Mr. Berk (Berk Trembisky)",male,youth,-0.47454519624983954,-0.4736736092984604,8.05,S
1,-1.5661069258891576,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,youth,-0.47454519624983954,-0.4736736092984604,26.55,S
1,0.8273772438659699,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,missing,0.4327933656785018,-0.4736736092984604,16.1,S
1,-0.3693648410115938,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,middle,0.4327933656785018,-0.4736736092984604,26.0,S
0,0.8273772438659699,"Kallio, Mr. Nikolai Erland",male,juvenile,-0.47454519624983954,-0.4736736092984604,7.125,S
0,-1.5661069258891576,"Silvey, Mr. William Baird",male,middle,0.4327933656785018,-0.4736736092984604,55.9,S
1,-1.5661069258891576,"Carter, Miss. Lucile Polk",female,juvenile,0.4327933656785018,2.0089333664952354,120.0,S
0,0.8273772438659699,"Ford, Miss. Doolina Margaret ""Daisy""",female,youth,1.340131927606843,2.0089333664952354,34.375,S
1,-0.3693648410115938,"Richards, Mrs. Sidney (Emily Hocking)",female,youth,1.340131927606843,3.250236854392083,18.75,S
0,-1.5661069258891576,"Fortune, Mr. Mark",male,old,0.4327933656785018,4.491540342288931,263.0,S
0,-0.3693648410115938,"Kvillner, Mr. Johan Henrik Johannesson",male,youth,-0.47454519624983954,-0.4736736092984604,10.5,S
1,-0.3693648410115938,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,middle,0.4327933656785018,0.7676298785983874,26.25,S
0,0.8273772438659699,"Hampe, Mr. Leon",male,youth,-0.47454519624983954,-0.4736736092984604,9.5,S
0,0.8273772438659699,"Petterson, Mr. Johan Emil",male,youth,0.4327933656785018,-0.4736736092984604,7.775,S
1,-0.3693648410115938,"Reynaldo, Ms. Encarnacion",female,youth,-0.47454519624983954,-0.4736736092984604,13.0,S
1,0.8273772438659699,"Johannesen-Bratthammer, Mr. Bernt",male,missing,-0.47454519624983954,-0.4736736092984604,8.1125,S
1,-1.5661069258891576,"Dodge, Master. Washington",male,juvenile,-0.47454519624983954,2.0089333664952354,81.8583,S
1,-0.3693648410115938,"Mellinger, Miss. Madeleine Violet",female,juvenile,-0.47454519624983954,0.7676298785983874,19.5,S
1,-1.5661069258891576,"Seward, Mr. Frederic Kimber",male,youth,-0.47454519624983954,-0.4736736092984604,26.55,S
1,0.8273772438659699,"Baclini, Miss. Marie Catherine",female,juvenile,1.340131927606843,0.7676298785983874,19.2583,C
1,-1.5661069258891576,"Peuchen, Major. Arthur Godfrey",male,middle,-0.47454519624983954,-0.4736736092984604,30.5,S
0,-0.3693648410115938,"West, Mr. Edwy Arthur",male,youth,0.4327933656785018,2.0089333664952354,27.75,S
0,0.8273772438659699,"Hagland, Mr. Ingvald Olai Olsen",male,missing,0.4327933656785018,-0.4736736092984604,19.9667,S
0,-1.5661069258891576,"Foreman, Mr. Benjamin Laventall",male,youth,-0.47454519624983954,-0.4736736092984604,27.75,C
